OBJECTID,KOMMENTAAR,PILT,KUUPAEV,TYYP,NUMVOTES,GlobalID,PildiLink,CreationDate,Creator,EditDate,Editor,lon,lat
532,"Ohtlik ristmik ida poolt tulijatele, kuna parkivate autode tõttu pole raudtee alt tulevaid Madara tänavale keeravaid autosid näha. Suure tee pool asuvat märgitud ülekäiku kasutavad vaid jalakäiad. Lisaks Halb teekate ja kõrged äärekivid.",,1535892016000,2,,de72a9dc-2be3-41c2-bba3-6da74be112ab,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/532/attachments/45?token=,1539347645000,TallinnGIS,1539348234000,,24.7234944738396,59.428303249736
533,Äärmiselt katkine teelõik.,,1535892016000,1,,e59bca35-ea71-4ecc-b948-004f6108a2b0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7242660349719,59.4283061325475
534,,,1535892016000,0,,edf8c659-2428-406e-8978-62bee7c40ce1,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7284441953546,59.4294623249437
535,"Väga probleemne saareke. Saab küll peale sõita, aga maha minekuks on variandid trepp, väga kõrged äärekivid või liiga järsk kividest laotud rajakene. Suur-Ameerikast ülekäiku oodates on jalgtee väga kitsas.",,1535892016000,2,,ca84787f-c9e1-4769-8ae5-c92231eef908,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7314564576438,59.4285169524772
536,"Liiga kõrged, mõlemal pool ülekäiku.",,1535892016000,0,,c4a06c24-8bf7-491e-9845-fe5b00b610a6,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/536/attachments/46?token=,1539347645000,TallinnGIS,1539348236000,,24.7579814079008,59.4311446139011
537,"Liiga kõrge äärekivi, aga ka üldiselt on Lubja - Tartu mnt ristmik ratturitele väga kitsas ja konarlik, vähe ruumi tulede taga oodata.",,1535892016000,0,,96e84e0c-a542-4f6e-a1dd-7958e6162f23,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/537/attachments/47?token=,1539347645000,TallinnGIS,1539348237000,,24.7786054072905,59.4275233116018
538,"On märgitud küll ülekäik, aga äärekivi on sama kõrge nagu igal pool mujal sõidutee servas",,1535892016000,0,,5572f89c-e166-433a-aad2-789efa8c80c5,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/538/attachments/48?token=,1539347645000,TallinnGIS,1539348239000,,24.7329368379986,59.4023449667078
539,"Nii jala kui jalgrattaga on lennujaama poolt ülemistesse minna väga ebamugav ja inimesed lahevad ule mudu, kevadel on seal väga porine",,1535878520000,2,,1cecaac5-5b27-4ea9-ba83-2c056764d5ee,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/539/attachments/49?token=,1539347645000,TallinnGIS,1539348240000,,24.7917552461121,59.42027948591
540,Pääsu terviserajale takistab kõrge äärekivi.,,1535892016000,0,,e1292a35-c787-4d0e-ad66-58b7305d809e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7335535742072,59.4018890643444
541,"Raudteeülekäik mis viib mitte kuskilt mitte kuhugi. Ratturitel ja jalakäiatel oleks hädasti vaja viisi, kuidas pääseda Järvevana teelt Tammsaare teele ilma tohutut ringi tegemata. Siin oleks potenstsiaalne koht ülekäigu jaoks.",,1535892016000,2,,234396fe-7c1f-4036-9f59-e2742bc23d7f,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/541/attachments/50?token=,1539347645000,TallinnGIS,1539348242000,,24.7363471085015,59.4042933898536
542,"Raudteetunnel on äärmiselt halvas seisus, kruusateega, korraga mahub sõitma üks ratas.",,1535892016000,1,,c871805b-0567-4e42-a1e5-a4f13474b33b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.729854098992,59.4221226761572
543,"Isetekkinud teelõiguke, lõppeb väga järskude äärekividega. Lühendab jalakäiatele teekonda tüve tänavalt sõpruse puiesteele, kuid jalgratturitele läbimatu.",,1535901808000,2,,b8f91212-e569-45f0-b130-aec91f324172,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7091704956551,59.4078875043257
544,"Palun lisage sissesõidu keeld liiklusmärgile lisatahvel “välja arvatud kuni 0,8m lai jalgratas” ehk lubage Aia tänaval rattaliiklus mõlemas suunas.",,1535890932000,2,,6c3308ad-7df3-4aff-a168-be610d16fb32,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7513236141464,59.4381114216808
545,Palun lisage sissesõidu keeld liiklusmärgile lisatahvel “välja arvatud jalgratas” ehk lubage Keemia tänaval rattaliiklus mõlemas suunas.,,1535890932000,2,,f3ed47e0-946f-434b-9ae1-dca480d8dee3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7062357659447,59.4244452058159
546,Palun lisage sissesõidu keeld liiklusmärgile lisatahvel “välja arvatud jalgratas” ehk lubage Kuldnoka tänaval rattaliiklus mõlemas suunas.,,1535890932000,2,,66ea90ad-75c1-42b8-af33-fda1baea48f2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7061295430119,59.419754925818
547,Palun survestage raudteetaristu haldajat paigaldama pimedasse nurka peegel.,,1535890932000,2,,90e1f7a6-2839-4347-b5d0-9f4ab66c6260,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7286572649911,59.4249577506525
548,Palun survestage raudteetaristu haldajat paigaldama pimedasse nurka peegel.,,1535890932000,2,,8da37a95-db7e-4c3d-9ac4-4f542daede5f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7278116176089,59.4248650490957
549,,,1535890932000,0,,77f46b81-f1f6-48ca-8517-bfa5bfd88d4c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6835740604054,59.3880544961191
550,Auklik tee. Lisaks sellele võiks teel olla ka märgistus,,1535910564000,1,,6d8f7710-508e-4fe1-8b7c-f907041739d6,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.683538890521,59.4365290292004
551,Tee märgistus vajaks uuendamist kogu Kolde pst-l kulgeval jalg- ja rattarajal.,,1535910564000,2,,ba56a051-aaab-4928-9659-51791f9c413b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.699508283613,59.440378324535
552,Liiga palju rattateid,,1535911513000,2,,e8de6d1d-16e6-44a4-aec4-521b2e142ce0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7511637424028,59.4343394585304
553,"Palun lisage viit või markeering, mis viitaks ristmikult rattateele. Maardu suunalt ega Piritalt tulev rattur ei saa praegu kuidagi teada, et ta peaks linna poole edasi sõitma rattateel, mitte Narva mnt äärel.",,1535922266000,2,,3c437f5a-74bd-453b-8259-d513fc32df73,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.9054085192776,59.4604971781437
554,"Siin on liiklusmärk 331, ""Sissesõidu keeld ”, mis keelab kõigi sõidukite edasisõidu. Kadrioru pargi kodukord lubab rattasõidu (keelab mootorsõidukid). Ilmselt oleks siia vaja märki 312, mootorsõidukite sõidu keeld.",,1535922266000,2,,09df2bf3-3d1e-4ae6-8f38-8806580d2309,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8026394774319,59.4401940961702
555,"Palun lisage otse mineva rattaraja markeering. Reaalselt ei ole Liivalaias ümber reastumine ja Stockmanni suunas sõitmine probleem, vaja oleks vaid märgitud rattarada.",,1535922266000,2,,50337027-f3dc-42c5-98b5-c964d6071deb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7562850439619,59.4292453601166
556,"Palun lubage rattaliiklus ühissõidukirajal, Narva maanteel kesklinna suunduval suunal, lõigus Petrooleumi - Hobujaama. Praegu peab rattur sõitma keset sõiduteed, see on selgelt ohtlik (ja keegi reaalselt ei tee nii).",,1535922266000,2,,0aa40433-239e-48aa-b075-5b08f865c25c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7694024767598,59.438318343683
557,"Palun lubage Pärnu maanteel rattaliiklus ühissõidukirajal. Lõigus Viru ringilt Vabaduse platsini lihtsalt puudub alternatiiv. Aeglasemad ratturid võivad jääda kõnniteele (kus nad sõita ei tohiks), kuid kiirematele võiks anda võimaluse bussirajal.",,1535922266000,2,,bd92cb02-2d36-4144-8982-f1d6acf61c45,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7492784281436,59.4354132363144
558,Palun joonistage rattarada läbi bussitasku ja bussiraja. Linnast tulev rattarada kaob siin olematuks. Kõige lihtsam on lasta bussidel ja ratastel ruumi jagada.,,1535922266000,2,,05ff9cc7-4a06-45a1-93d6-86de7a01eec5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7424372116385,59.4281318788387
559,Suur-Ameerikas suunaga Endlasse ei mahu ratas sõiduteele. Kõnniteel on rattamarkeering aga kulunud ja Endla ristmikus lõpeb kõnnitee üldse ära. Palun vaadake see tänavalõik üle.,,1535922266000,2,,778d87ad-769d-4fa5-8bd3-abcd386142e8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7362756127778,59.4277484626719
560,"Ootamatu järsk äärekivi uue Supermin maja ees. Sõiduteelt hargneb parkimis-rada parkla poole, see on kõnniteel sõitva ratturi jaoks markeerimata ja ohtlik.",,1535922266000,0,,dd485f9e-2adf-4491-a189-c10487be0cc5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.740542678275,59.4271830004381
561,Palun lubaga Suur-Ameerika lõigul Endla - Luise rattad ühissõidukirajale. Suur-Ameerikat pidi Pärnu maanteelt tuleval ratturil pole mujale minna. Rattarada seal teha ei saa (peatus).,,1535922266000,2,,b37182f9-e3aa-461c-896b-de7e86fc77cd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7296302018198,59.4291511541887
562,"Palun lubage Endla ristmikul suunaga Endlast Sõpruse pst poole jalgrattad ühissõidukirajale. Lühikeses lõigus enne foori. See on ratturile kõige ohutum ristmiku ületuse viis. Busse / trolle rattad seal ei sega, nad ootavad niikuinii foori taga.",,1535922266000,2,,e059e9e3-a746-4df4-b6da-7cae40fd09cd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7204619730017,59.4274500005956
563,Põõsad kasvavad rattateele ja varjavad nähtavust.,,1535922266000,2,,36e807a4-960c-4000-8cdb-ade34d107379,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7137979157318,59.4208454819096
564,"Bussipeatustest ei pääse mööda. Kehtib paljudele peatustele üle kogu linna, Sõprust pst-l vähemalt Siili ja Lepistiku kesklinnast eemalduval suunal. Aitaks väike möödasõidurada ümber peatuse.",,1535922266000,2,,98e43736-c8ce-4c48-bd97-5c299dc1741b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7030211582823,59.4077453219127
565,Üliõpilaste tee on kitsas ja tee äär on täies pikkuses auklik.,,1535922266000,1,,a18ee615-10e1-4f21-9a7b-88f92cf8aaac,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6694329838214,59.3920615916222
566,kõrged äärekivid,,1535927007000,0,,993da1dd-fee6-49da-8c81-9f10ea570d57,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6244122613279,59.3651873147519
567,kõrged äärekivid,,1535927007000,0,,48df46fd-548b-4a18-92b1-9ef40e7e7e1f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6265418370721,59.3645976445171
568,"Ratturil võiks olla võimalik teha parempööre Pronksist Gonsiorisse (Stockmanni poolt tulles). On arusaadav, miks seda autodele lubada ei saa, kuid rattad võiks.",,1535922266000,2,,e5d9764c-48ae-4dfb-935e-95f898cb43ec,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7644753891444,59.4346428038498
569,Lubada ratas bussirajale,,1535948285000,2,,debb4f7d-0513-4b4a-a029-2dc136a523f9,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7424796173276,59.4260662925122
570,Lubada ratas bussirajale,,1535948285000,2,,cec5efb1-c20f-4df6-adde-826cecfb1c95,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7671346018241,59.4379525724241
571,Lubada ratas vastassuunas sõitma,,1535948285000,2,,42f85c86-6ace-4337-83fd-8cd18c41920a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7319169965077,59.4421717053539
572,Lubada ratas vastassuunas sõitma,,1535948285000,2,,93433d31-03a6-4c9a-8a15-e670ed4b5cb7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7402140723024,59.4428473666066
573,Lubada ratas bussirajale sõitma,,1535948285000,2,,02c82443-2dcf-4ef4-b70a-4c3278fe8b6f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7526672653123,59.4348628994688
574,,,1535953283000,1,,028b6ab6-43c0-4972-98a5-0f0fcf64819e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6937806125923,59.4519069674466
575,Projekteeritud trajektoor on tavalisel jalgrattal 20km/h läbimatu,,1535953283000,2,,5c70b372-ba6e-4324-abc2-63515e43d222,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6849617665063,59.4513260940626
576,"2x 90 kraadi järjest, ei ole läbitav 20km/h, S nihutamisega lihtsalt elimineeritav laugeks S.",,1535953283000,2,,eb80a0b1-4dbb-41b7-8039-45dacd1c8242,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6862272847864,59.4418761745496
577,"Ma ei saa siin toimuvast aru, imelik sõidutee ületus. Sõidan alati teisel pool teed, esimest korda näen, et üle tee võiks olla parem",,1535953283000,2,,a0a31b22-2323-42ae-9c65-39d14bd25b7c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6669355262904,59.4091989505578
578,"Mina ja paljud teised sõidavad seda teed, ametlik rada on liiga keeruline",,1535953283000,2,,d024b5be-f2cc-45e4-9eee-0b74f2104407,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6660459001239,59.4094504685355
579,ohtlikult järsud äärekivid,,1535953283000,0,,a590f34d-7d70-47ce-a5b1-7c6435fe244b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6714350482338,59.3972814729356
580,"Müstiline, mõistetamatu, mitte aktsepteeritav liikluskorraldus, rikun LE ja sõdan sõiduteel, normaalse märgiga saaks ühistransport ja jalgrattad raja jagatud ning ei segaks",,1535953283000,2,,b03daf72-833d-4e8e-a663-b9956d15d01c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7251102641178,59.4282057148331
581,Mis kukimuki U pööre siin on?,,1535953283000,2,,11dd9150-3601-45d0-8aaa-a5e8b8d2a27b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7262021664678,59.4234304590991
582,"See on ideaalne jalgrattatee, vastassuunas LE rikkumine on siiski häiriv ja mitte sõiduteel sõites nurgad liiga pimedad, kuid on jalgrattatee jaoks ruumi",,1535953283000,2,,89205982-8ef8-4cd2-9ba0-e13afbfd60e1,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7331079404666,59.4255202875258
583,"Jalgrattee võiks olla V-Ameerikal, mõlemas suunas",,1535953283000,2,,de20996d-ea77-45c3-a2b2-64519788256d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7327334550058,59.425446368708
584,"Ja kuidas siit edasi, miks üldse teha selline tupiktee?",,1535953283000,2,,707edfbb-5079-4725-a91c-c953fe9e1763,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7129536860256,59.4492537542687
585,"Halb nähtavus, raske märgata, järsud, hiilimist vajavad ristumised sõiduteega, mina kardan siin sõita, ei ole ohutult läbitav 20+km/h. Üle tee trammitee / raudtee vahel on palju ruumi, tavaliselt sõidan hoopis sealt, kuigi pole teed.",,1535953283000,2,,749dcb9f-a014-401d-b9a5-92911f8d22ba,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6984775786752,59.4539342193309
586,Kas see ring on läbitav 20km/h või käed lahti? Kas see ring teeb jalgrattasõitu meeldivamaks?,,1535953283000,2,,88fbeec7-46a8-40ba-95e8-53c26762ddff,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6829577270305,59.4377293004726
587,"Rattaraja markeering on Villardi - Madara lõigul ära kulunud. Rada ise on enne ja pärast kenast olemas, tuleks lihtsalt uuesti joonida.",,1535955617000,2,,a527ea4f-c1b7-4991-b92d-51a8a6d0018f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.726487149621,59.4289439100535
588,"Mina sõidan ja näen teisi sõitmas teisel pool teed. Ma hetkel ei mäleta, et oleksin näinud jalgratta tee pool jalgratast. Mitte jalgrattatee on pigem parem, ei ole Keskuse ristumist.",,1535953283000,2,,61d04aa2-08f2-4262-9d1a-aea421bbe9ab,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6709909903448,59.4012551021058
589,"Harjumaa jalgrattateede kaart on vajalik. Näiteks Instituudi tee juures on jalgrattateed, aga ka kohalikud ei tea, kuhu need viivad. Tee ei lõpe linna piiriga ja Tallinna inimesed tahaks vahel sõita kaugemale, märgist kasu saavad Tallinna elanikud..",,1535953283000,2,,a1aaa16b-c52f-4442-a102-1900614f149d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6264236208536,59.3869772087261
590,"Vahele ka kiitust. Maailmas nähtutest üks parim jalgratta tee (vaikne, rahulik, ohutute ristmikutega, samas kiire transport).",,1535953283000,2,,0e218699-e6f3-43bb-a232-b30fdf10efd7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6766301480946,59.421923521666
591,Puudub nii jalakäijale kui ka jalgratturile võimalus seda kohta ületada (pole ametlikku ülekäigurada ja kõnniteed). Täiesti ebamõistlik ring vaja sisse käia.,,1535956211000,2,,f324e7f3-601a-4dd0-b18d-d42636d60665,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.73056874578,59.4286247446301
592,Raudtee tunnel läbitav ainult roomates ja märjal ajal ujudes,,1535956683000,1,,a8f1c16d-33b4-49bf-aa4a-f59ff9a4351f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7315622258586,59.4229922570453
593,"Jalgratta rada peaks olema rismikul märgistatud selgemalt, et pöördel olevad bussid tajuksid paremini, et nende kõrval on rattarada. Samuti oleks oluline radasid rõhutada ka seal, kus need liiguvad üle autoradade.",,1535957058000,2,,5394a667-b3ee-430c-9bb1-045de4ef7e92,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7387538047885,59.4313266181449
594,"See on üks näide rattarjast mis lõpeb ootamatult foori taga ning teisel pool ristmikku ei ole enam kuhugile minna. Eriti ohtlik on olukord siis, kui foori taga ootab ka buss, kes soovib teisel pool ristmikku peatuses peatuda.",,1535957058000,2,,5d6de39c-cb42-4791-95de-e3b81cdedb63,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7456977152698,59.432884881911
595,Kurvis on väga halb nähtavus tänu täis plekkist piirdele autotunneli kohal. Kuna liiguvad koos nii ratturid kui jalakäijad ja teemärgistus puudub siis suur kokkupõrke oht. Plekk piire võiks olla tehtud osalt läbipaistvaks et näeks piirde taga tulijai,,1535957697000,2,,63352330-3bfa-4e99-88be-b632ae4a6d7c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7708595216798,59.4215938777055
596,"Sinine ja punane joon peaksid olema loogilisel ühendatud. Lisaks peaks puuoksi kärpima, et need rattaga sõites näkku ei lööks.",,1535957058000,2,,7fcf1e18-4b06-4598-b6b0-c4b680c0d8aa,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7438634149287,59.441838633728
597,Kerliiklustee märgistus kulunud ning kehv nähtavaus Rocca poolt sõites,,1535958092000,2,,63905eb4-ddeb-4adf-94f6-025c4c63e6be,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.690126784896,59.4299936030498
598,"Siin on ülekäigurajal  ""lamav politsei"", mis tekitab renni, kuhu vajud ja jäädki igavesti kinni.",,1535957058000,0,,13de3ad8-0f41-4e9c-b9eb-862f3563b60e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7389121389215,59.4412603695062
599,Pimekurv. Nurgas võiks olla peegel või mõni liikumist tuvastav andur mis annaks kurvi lähenejale märku kas teisest suunast on liikleja lähenemas või mitte,,1535958381000,2,,023734d7-8f39-496b-9460-93e5c6b5f297,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.772379086383,59.4208308092041
600,Väga halb nähtavus ida poolt sõites Liblika teele,,1535958092000,2,,5df300dc-8f11-4311-9549-a40c3f5eb701,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7204660061391,59.4256012163562
601,"Ohtlik ristmik, puudub jalgrattatee",,1535958704000,2,,335823af-28ab-45cf-857b-2689ced89c7d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7050891383445,59.429359515581
602,"Väga kergliiklejavaenulik ristmik, mille ületamsieks võib kuluda vabalt üle 10 minuti. Fooritsüklid on lühikesed, poole Endla ületamise peal, on foor juba punane.",,1535959097000,2,,67e35ac5-ea9b-4c25-9199-1c99223811bc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7052688684816,59.4292587983841
603,Ebaloogilises kohas ülekäigurada,,1535959097000,2,,cf67f3d3-7f2d-4045-b5db-db73f1e9adbd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8671831493125,59.4872667290157
604,"Ohutussaar on nii kitsas, et rohelist tuld oodates mahub jalgratas sinna vaevu ära",,1535959513000,2,,f5441ddf-f24f-4321-84e1-8f449d1c580c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7238774031992,59.4343035828785
605,Jalgrattatee lõppeb väga ootamatult ja ohtlikult ülekäigurajaga,,1535959513000,2,,bfadd450-3ced-4d73-b3d5-0880f695cf6b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7330694416639,59.4364916448222
606,Väga kitsad olud - ülekäik ja ratta tee kattuvad,,1535959871000,2,,33e1e3d2-b96e-4717-a42a-83d47c529609,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/606/attachments/51?token=,1539347645000,TallinnGIS,1539348262000,,24.7595714265988,59.4303051044783
607,Kõrge äärekivi,,1535960034000,0,,07256127-8d33-4a51-93fe-7db0c558d4ed,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7057309904523,59.4296743407603
608,"Toompuiesteelt Tehnika tn-le pööramine on väga ohtlik, kuna esiteks tuleb ületada 2 sõidurada, kus leidub alati mõni kihutaja ja pööramiseks mõeldud rattatee jupil on väga suur tõenäosus oma rajale mitte ära mahtuva bussi või trolli alla jääda",,1535959513000,2,,31c2e652-048f-476b-89da-06b155d690bf,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7328545729965,59.4364738399542
609,"Miks ei ole sellel lõigul jalgrattateed? Jalgratta sõites on energia piiratud, kes sõidab Erika + Kopli ringi, mitte otse?",,1535953283000,2,,c7110b4b-3dc0-412b-9555-2112433b7990,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7131026617583,59.453648098185
610,Raudtee jalgrattaga ületatav ainult sõiduteel,,1535953283000,0,,14134ec8-e337-4eeb-81d3-0b4ec3d0ced2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7207248706535,59.4514120367724
611,"Liikluses on mingi kukimuki, mina ei saa aru, siin üpris tõenäoliselt tegelikult ei sõideta jalgrattateel",,1535953283000,2,,9570b870-7522-4a43-948e-c9718072ae6b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7219271322112,59.4509114344994
612,Miks on ühendamata Mere pst/Põhja pst/vanalinn ja Kalaranna jalgrattatee?,,1535953283000,2,,74d5d9bf-10ff-4e6d-92af-71bceef9fea5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7521924180394,59.4441583000258
613,Rohelist tuld oodates võib magama jääda,,1535959513000,2,,709caae8-2894-4319-8f44-fedef05b3795,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.5947384780749,59.3953940644024
614,"Müstiline, segane, läbimatu lõik, mina sõidan Mere pst äärest",,1535953283000,2,,f28acfcc-535a-41f9-ab8d-508a94b7af0a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7539600342301,59.4431031438051
615,Pöörded kokku siis 270 kraadi?,,1535953283000,2,,b5b64908-7308-42b7-9420-98f370202124,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7529683024399,59.4438118505632
616,Kõrged äärekivid,,1535959871000,0,,12dff4f1-ee15-4e95-96e7-573da30de8de,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/616/attachments/52?token=,1539347645000,TallinnGIS,1539348266000,,24.7685667014421,59.4346611382555
617,Siia rajada ühe sõiduraja (niikuinii 2 autot kõrvuti ära ei mahu) asemele normaalne kergliiklustee,,1535959513000,2,,18ca3552-4783-4aca-b772-8cd484f9c017,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7257520839566,59.4362370418683
618,Kursi tänavalt tulles on üleminekud segased,,1535953283000,1,,c4f21787-32bb-4941-af15-5d908ffdf890,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7507705487932,59.4448219431306
619,"Kõnniteel parkivad mootorsõidukid takistavad liikumist, millega MUPO ei tegele",,1535959871000,2,,3940777a-f7a0-4abe-9f34-04850784a1b4,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/619/attachments/53?token=,1539347645000,TallinnGIS,1539348268000,,24.7681267482532,59.4306334308425
620,"Ohtlik lõik Endla tänava Tehnika ja Suur-Ameerika tn vahelisel alal. Rattatee puudub, Endla tänaval otse sõites (suunaga Tõnismäele) peab sõitma keset teed, aga liiklus on tihe, seega väga ohtlik.",,1535960289000,2,,afea5519-9b3a-4c1f-b832-0388eb0208f6,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.727071009185,59.4281755148248
621,Palun asfalteerige see lühike tunnelisse viiv lõik ära,,1535959513000,2,,cb262954-41a9-42bd-a0ce-e9ab6d2c8600,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7275888796239,59.4249415965156
622,Tupik?,,1535953283000,2,,c4868ce5-d856-47d1-8628-32370a617c73,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7338597218357,59.4148862691986
623,"Kasutamatuks projekteeritud teelõik, mina sõidan sõiduteel",,1535953283000,2,,ad2600ef-09fb-4ad1-b8ee-b638a85664e3,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7222406083351,59.4075021448134
624,"Kasutamatu tee ületus, 180 kraadi pööre, mina sõidan sõiduteel.",,1535953283000,2,,d8ecff57-fab2-44c5-ba98-3d629ee3fb7c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.718891976395,59.4060003998318
625,Kõrge äärekivi!,,1535961314000,0,,bf4c43f4-ecef-4cb0-8c0d-8f8aec9cad93,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7273732065697,59.42923858025
626,See on ametlikult jalgrattatee?? Siin on isegi maastikurattaga neere ära põrutamata keeruline sõita,,1535959513000,1,,e46f08cf-8026-4556-8eb2-0958f7123d93,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7463056794757,59.4442288326495
